id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,jenis_kematian,penyebab_kematian,jumlah_kematian,satuan,tahun
1162,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KEMATIAN POST-NEO,PNEUMONIA,1,JIWA,2018
1163,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KEMATIAN POST-NEO,SALURAN CERNA,0,JIWA,2018
1164,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KEMATIAN POST-NEO,TETANUS,0,JIWA,2018
1165,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,LAHIR MATI,ASFIKSIA,9,JIWA,2018
1166,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,LAHIR MATI,BBLR,13,JIWA,2018
1167,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,LAHIR MATI,KELAINAN,2,JIWA,2018
1168,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,LAHIR MATI,LAIN-LAIN,2,JIWA,2018
1169,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,LAHIR MATI,SEPSIS,0,JIWA,2018
1170,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,LAHIR MATI,TETANUS,0,JIWA,2018
1171,32,JAWA BARAT,3271,KOTA BOGOR,KEMATIAN BALITA,CAMPAK,0,JIWA,2018
1172,32,JAWA BARAT,3271,KOTA BOGOR,KEMATIAN BALITA,DEMAM,1,JIWA,2018
1173,32,JAWA BARAT,3271,KOTA BOGOR,KEMATIAN BALITA,DIARE,2,JIWA,2018
1174,32,JAWA BARAT,3271,KOTA BOGOR,KEMATIAN BALITA,DIFTERI,0,JIWA,2018
1175,32,JAWA BARAT,3271,KOTA BOGOR,KEMATIAN BALITA,LAIN-LAIN,4,JIWA,2018
1176,32,JAWA BARAT,3271,KOTA BOGOR,KEMATIAN BALITA,MALARIA,0,JIWA,2018
1177,32,JAWA BARAT,3271,KOTA BOGOR,KEMATIAN BALITA,PNEUMONIA,1,JIWA,2018
1178,32,JAWA BARAT,3271,KOTA BOGOR,KEMATIAN IBU,GANGGUAN DARAH,3,JIWA,2018
1179,32,JAWA BARAT,3271,KOTA BOGOR,KEMATIAN IBU,GANGGUAN METABOLIK,0,JIWA,2018
1180,32,JAWA BARAT,3271,KOTA BOGOR,KEMATIAN IBU,HIPERTENSI,4,JIWA,2018
1181,32,JAWA BARAT,3271,KOTA BOGOR,KEMATIAN IBU,INFEKSI,0,JIWA,2018
1182,32,JAWA BARAT,3271,KOTA BOGOR,KEMATIAN IBU,LAIN-LAIN,3,JIWA,2018
1183,32,JAWA BARAT,3271,KOTA BOGOR,KEMATIAN IBU,PENDARAHAN,2,JIWA,2018
1184,32,JAWA BARAT,3271,KOTA BOGOR,KEMATIAN POST-NEO,DIARE,1,JIWA,2018
1185,32,JAWA BARAT,3271,KOTA BOGOR,KEMATIAN POST-NEO,KELAINAN SARAF,0,JIWA,2018
1186,32,JAWA BARAT,3271,KOTA BOGOR,KEMATIAN POST-NEO,LAIN-LAIN,4,JIWA,2018
1187,32,JAWA BARAT,3271,KOTA BOGOR,KEMATIAN POST-NEO,MALARIA,0,JIWA,2018
1188,32,JAWA BARAT,3271,KOTA BOGOR,KEMATIAN POST-NEO,PNEUMONIA,5,JIWA,2018
1189,32,JAWA BARAT,3271,KOTA BOGOR,KEMATIAN POST-NEO,SALURAN CERNA,1,JIWA,2018
1190,32,JAWA BARAT,3271,KOTA BOGOR,KEMATIAN POST-NEO,TETANUS,0,JIWA,2018
1191,32,JAWA BARAT,3271,KOTA BOGOR,LAHIR MATI,ASFIKSIA,16,JIWA,2018
1192,32,JAWA BARAT,3271,KOTA BOGOR,LAHIR MATI,BBLR,19,JIWA,2018
1193,32,JAWA BARAT,3271,KOTA BOGOR,LAHIR MATI,KELAINAN,5,JIWA,2018
1194,32,JAWA BARAT,3271,KOTA BOGOR,LAHIR MATI,LAIN-LAIN,7,JIWA,2018
1195,32,JAWA BARAT,3271,KOTA BOGOR,LAHIR MATI,SEPSIS,1,JIWA,2018
1196,32,JAWA BARAT,3271,KOTA BOGOR,LAHIR MATI,TETANUS,0,JIWA,2018
1197,32,JAWA BARAT,3272,KOTA SUKABUMI,KEMATIAN BALITA,CAMPAK,0,JIWA,2018
1198,32,JAWA BARAT,3272,KOTA SUKABUMI,KEMATIAN BALITA,DEMAM,1,JIWA,2018
1199,32,JAWA BARAT,3272,KOTA SUKABUMI,KEMATIAN BALITA,DIARE,1,JIWA,2018
1200,32,JAWA BARAT,3272,KOTA SUKABUMI,KEMATIAN BALITA,DIFTERI,1,JIWA,2018
1201,32,JAWA BARAT,3272,KOTA SUKABUMI,KEMATIAN BALITA,LAIN-LAIN,1,JIWA,2018
1202,32,JAWA BARAT,3272,KOTA SUKABUMI,KEMATIAN BALITA,MALARIA,0,JIWA,2018
1203,32,JAWA BARAT,3272,KOTA SUKABUMI,KEMATIAN BALITA,PNEUMONIA,0,JIWA,2018
1204,32,JAWA BARAT,3272,KOTA SUKABUMI,KEMATIAN IBU,GANGGUAN DARAH,3,JIWA,2018
1205,32,JAWA BARAT,3272,KOTA SUKABUMI,KEMATIAN IBU,GANGGUAN METABOLIK,0,JIWA,2018
1206,32,JAWA BARAT,3272,KOTA SUKABUMI,KEMATIAN IBU,HIPERTENSI,1,JIWA,2018
1207,32,JAWA BARAT,3272,KOTA SUKABUMI,KEMATIAN IBU,INFEKSI,0,JIWA,2018
1208,32,JAWA BARAT,3272,KOTA SUKABUMI,KEMATIAN IBU,LAIN-LAIN,3,JIWA,2018
1209,32,JAWA BARAT,3272,KOTA SUKABUMI,KEMATIAN IBU,PENDARAHAN,0,JIWA,2018
1210,32,JAWA BARAT,3272,KOTA SUKABUMI,KEMATIAN POST-NEO,DIARE,2,JIWA,2018
1211,32,JAWA BARAT,3272,KOTA SUKABUMI,KEMATIAN POST-NEO,KELAINAN SARAF,0,JIWA,2018
1212,32,JAWA BARAT,3272,KOTA SUKABUMI,KEMATIAN POST-NEO,LAIN-LAIN,5,JIWA,2018
1213,32,JAWA BARAT,3272,KOTA SUKABUMI,KEMATIAN POST-NEO,MALARIA,0,JIWA,2018
1214,32,JAWA BARAT,3272,KOTA SUKABUMI,KEMATIAN POST-NEO,PNEUMONIA,1,JIWA,2018
1215,32,JAWA BARAT,3272,KOTA SUKABUMI,KEMATIAN POST-NEO,SALURAN CERNA,0,JIWA,2018
1216,32,JAWA BARAT,3272,KOTA SUKABUMI,KEMATIAN POST-NEO,TETANUS,0,JIWA,2018
1217,32,JAWA BARAT,3272,KOTA SUKABUMI,LAHIR MATI,ASFIKSIA,9,JIWA,2018
1218,32,JAWA BARAT,3272,KOTA SUKABUMI,LAHIR MATI,BBLR,6,JIWA,2018
1219,32,JAWA BARAT,3272,KOTA SUKABUMI,LAHIR MATI,KELAINAN,6,JIWA,2018
1220,32,JAWA BARAT,3272,KOTA SUKABUMI,LAHIR MATI,LAIN-LAIN,6,JIWA,2018
1221,32,JAWA BARAT,3272,KOTA SUKABUMI,LAHIR MATI,SEPSIS,0,JIWA,2018
1222,32,JAWA BARAT,3272,KOTA SUKABUMI,LAHIR MATI,TETANUS,0,JIWA,2018
1223,32,JAWA BARAT,3273,KOTA BANDUNG,KEMATIAN BALITA,CAMPAK,0,JIWA,2018
1224,32,JAWA BARAT,3273,KOTA BANDUNG,KEMATIAN BALITA,DEMAM,7,JIWA,2018
1225,32,JAWA BARAT,3273,KOTA BANDUNG,KEMATIAN BALITA,DIARE,1,JIWA,2018
1226,32,JAWA BARAT,3273,KOTA BANDUNG,KEMATIAN BALITA,DIFTERI,0,JIWA,2018
1227,32,JAWA BARAT,3273,KOTA BANDUNG,KEMATIAN BALITA,LAIN-LAIN,14,JIWA,2018
1228,32,JAWA BARAT,3273,KOTA BANDUNG,KEMATIAN BALITA,MALARIA,0,JIWA,2018
1229,32,JAWA BARAT,3273,KOTA BANDUNG,KEMATIAN BALITA,PNEUMONIA,0,JIWA,2018
1230,32,JAWA BARAT,3273,KOTA BANDUNG,KEMATIAN IBU,GANGGUAN DARAH,11,JIWA,2018
1231,32,JAWA BARAT,3273,KOTA BANDUNG,KEMATIAN IBU,GANGGUAN METABOLIK,0,JIWA,2018
1232,32,JAWA BARAT,3273,KOTA BANDUNG,KEMATIAN IBU,HIPERTENSI,2,JIWA,2018
1233,32,JAWA BARAT,3273,KOTA BANDUNG,KEMATIAN IBU,INFEKSI,0,JIWA,2018
1234,32,JAWA BARAT,3273,KOTA BANDUNG,KEMATIAN IBU,LAIN-LAIN,14,JIWA,2018
1235,32,JAWA BARAT,3273,KOTA BANDUNG,KEMATIAN IBU,PENDARAHAN,2,JIWA,2018
1236,32,JAWA BARAT,3273,KOTA BANDUNG,KEMATIAN POST-NEO,DIARE,5,JIWA,2018
1237,32,JAWA BARAT,3273,KOTA BANDUNG,KEMATIAN POST-NEO,KELAINAN SARAF,0,JIWA,2018
1238,32,JAWA BARAT,3273,KOTA BANDUNG,KEMATIAN POST-NEO,LAIN-LAIN,23,JIWA,2018
1239,32,JAWA BARAT,3273,KOTA BANDUNG,KEMATIAN POST-NEO,MALARIA,0,JIWA,2018
1240,32,JAWA BARAT,3273,KOTA BANDUNG,KEMATIAN POST-NEO,PNEUMONIA,4,JIWA,2018
1241,32,JAWA BARAT,3273,KOTA BANDUNG,KEMATIAN POST-NEO,SALURAN CERNA,3,JIWA,2018
1242,32,JAWA BARAT,3273,KOTA BANDUNG,KEMATIAN POST-NEO,TETANUS,0,JIWA,2018
1243,32,JAWA BARAT,3273,KOTA BANDUNG,LAHIR MATI,ASFIKSIA,25,JIWA,2018
1244,32,JAWA BARAT,3273,KOTA BANDUNG,LAHIR MATI,BBLR,27,JIWA,2018
1245,32,JAWA BARAT,3273,KOTA BANDUNG,LAHIR MATI,KELAINAN,13,JIWA,2018
1246,32,JAWA BARAT,3273,KOTA BANDUNG,LAHIR MATI,LAIN-LAIN,12,JIWA,2018
1247,32,JAWA BARAT,3273,KOTA BANDUNG,LAHIR MATI,SEPSIS,1,JIWA,2018
1248,32,JAWA BARAT,3273,KOTA BANDUNG,LAHIR MATI,TETANUS,0,JIWA,2018
1249,32,JAWA BARAT,3274,KOTA CIREBON,KEMATIAN BALITA,CAMPAK,0,JIWA,2018
1250,32,JAWA BARAT,3274,KOTA CIREBON,KEMATIAN BALITA,DEMAM,0,JIWA,2018
1251,32,JAWA BARAT,3274,KOTA CIREBON,KEMATIAN BALITA,DIARE,0,JIWA,2018
1252,32,JAWA BARAT,3274,KOTA CIREBON,KEMATIAN BALITA,DIFTERI,0,JIWA,2018
1253,32,JAWA BARAT,3274,KOTA CIREBON,KEMATIAN BALITA,LAIN-LAIN,2,JIWA,2018
1254,32,JAWA BARAT,3274,KOTA CIREBON,KEMATIAN BALITA,MALARIA,0,JIWA,2018
1255,32,JAWA BARAT,3274,KOTA CIREBON,KEMATIAN BALITA,PNEUMONIA,0,JIWA,2018
1256,32,JAWA BARAT,3274,KOTA CIREBON,KEMATIAN IBU,GANGGUAN DARAH,0,JIWA,2018
1257,32,JAWA BARAT,3274,KOTA CIREBON,KEMATIAN IBU,GANGGUAN METABOLIK,0,JIWA,2018
1258,32,JAWA BARAT,3274,KOTA CIREBON,KEMATIAN IBU,HIPERTENSI,1,JIWA,2018
1259,32,JAWA BARAT,3274,KOTA CIREBON,KEMATIAN IBU,INFEKSI,0,JIWA,2018
1260,32,JAWA BARAT,3274,KOTA CIREBON,KEMATIAN IBU,LAIN-LAIN,1,JIWA,2018
1261,32,JAWA BARAT,3274,KOTA CIREBON,KEMATIAN IBU,PENDARAHAN,1,JIWA,2018
1262,32,JAWA BARAT,3274,KOTA CIREBON,KEMATIAN POST-NEO,DIARE,0,JIWA,2018
1263,32,JAWA BARAT,3274,KOTA CIREBON,KEMATIAN POST-NEO,KELAINAN SARAF,0,JIWA,2018
1264,32,JAWA BARAT,3274,KOTA CIREBON,KEMATIAN POST-NEO,LAIN-LAIN,3,JIWA,2018
1265,32,JAWA BARAT,3274,KOTA CIREBON,KEMATIAN POST-NEO,MALARIA,0,JIWA,2018
1266,32,JAWA BARAT,3274,KOTA CIREBON,KEMATIAN POST-NEO,PNEUMONIA,3,JIWA,2018
1267,32,JAWA BARAT,3274,KOTA CIREBON,KEMATIAN POST-NEO,SALURAN CERNA,0,JIWA,2018
1268,32,JAWA BARAT,3274,KOTA CIREBON,KEMATIAN POST-NEO,TETANUS,0,JIWA,2018
1269,32,JAWA BARAT,3274,KOTA CIREBON,LAHIR MATI,ASFIKSIA,5,JIWA,2018
1270,32,JAWA BARAT,3274,KOTA CIREBON,LAHIR MATI,BBLR,8,JIWA,2018
1271,32,JAWA BARAT,3274,KOTA CIREBON,LAHIR MATI,KELAINAN,1,JIWA,2018
1272,32,JAWA BARAT,3274,KOTA CIREBON,LAHIR MATI,LAIN-LAIN,2,JIWA,2018
1273,32,JAWA BARAT,3274,KOTA CIREBON,LAHIR MATI,SEPSIS,1,JIWA,2018
1274,32,JAWA BARAT,3274,KOTA CIREBON,LAHIR MATI,TETANUS,0,JIWA,2018
1275,32,JAWA BARAT,3275,KOTA BEKASI,KEMATIAN BALITA,CAMPAK,0,JIWA,2018
1276,32,JAWA BARAT,3275,KOTA BEKASI,KEMATIAN BALITA,DEMAM,0,JIWA,2018
1277,32,JAWA BARAT,3275,KOTA BEKASI,KEMATIAN BALITA,DIARE,0,JIWA,2018
1278,32,JAWA BARAT,3275,KOTA BEKASI,KEMATIAN BALITA,DIFTERI,0,JIWA,2018
1279,32,JAWA BARAT,3275,KOTA BEKASI,KEMATIAN BALITA,LAIN-LAIN,0,JIWA,2018
1280,32,JAWA BARAT,3275,KOTA BEKASI,KEMATIAN BALITA,MALARIA,0,JIWA,2018
1281,32,JAWA BARAT,3275,KOTA BEKASI,KEMATIAN BALITA,PNEUMONIA,0,JIWA,2018
1282,32,JAWA BARAT,3275,KOTA BEKASI,KEMATIAN IBU,GANGGUAN DARAH,5,JIWA,2018
1283,32,JAWA BARAT,3275,KOTA BEKASI,KEMATIAN IBU,GANGGUAN METABOLIK,0,JIWA,2018
1284,32,JAWA BARAT,3275,KOTA BEKASI,KEMATIAN IBU,HIPERTENSI,1,JIWA,2018
1285,32,JAWA BARAT,3275,KOTA BEKASI,KEMATIAN IBU,INFEKSI,2,JIWA,2018
1286,32,JAWA BARAT,3275,KOTA BEKASI,KEMATIAN IBU,LAIN-LAIN,3,JIWA,2018
1287,32,JAWA BARAT,3275,KOTA BEKASI,KEMATIAN IBU,PENDARAHAN,7,JIWA,2018
1288,32,JAWA BARAT,3275,KOTA BEKASI,KEMATIAN POST-NEO,DIARE,1,JIWA,2018
1289,32,JAWA BARAT,3275,KOTA BEKASI,KEMATIAN POST-NEO,KELAINAN SARAF,0,JIWA,2018
1290,32,JAWA BARAT,3275,KOTA BEKASI,KEMATIAN POST-NEO,LAIN-LAIN,4,JIWA,2018
1291,32,JAWA BARAT,3275,KOTA BEKASI,KEMATIAN POST-NEO,MALARIA,0,JIWA,2018
1292,32,JAWA BARAT,3275,KOTA BEKASI,KEMATIAN POST-NEO,PNEUMONIA,0,JIWA,2018
1293,32,JAWA BARAT,3275,KOTA BEKASI,KEMATIAN POST-NEO,SALURAN CERNA,0,JIWA,2018
1294,32,JAWA BARAT,3275,KOTA BEKASI,KEMATIAN POST-NEO,TETANUS,0,JIWA,2018
1295,32,JAWA BARAT,3275,KOTA BEKASI,LAHIR MATI,ASFIKSIA,8,JIWA,2018
1296,32,JAWA BARAT,3275,KOTA BEKASI,LAHIR MATI,BBLR,10,JIWA,2018
1297,32,JAWA BARAT,3275,KOTA BEKASI,LAHIR MATI,KELAINAN,0,JIWA,2018
1298,32,JAWA BARAT,3275,KOTA BEKASI,LAHIR MATI,LAIN-LAIN,27,JIWA,2018
1299,32,JAWA BARAT,3275,KOTA BEKASI,LAHIR MATI,SEPSIS,8,JIWA,2018
1300,32,JAWA BARAT,3275,KOTA BEKASI,LAHIR MATI,TETANUS,0,JIWA,2018
1301,32,JAWA BARAT,3276,KOTA DEPOK,KEMATIAN BALITA,CAMPAK,0,JIWA,2018
1302,32,JAWA BARAT,3276,KOTA DEPOK,KEMATIAN BALITA,DEMAM,0,JIWA,2018
1303,32,JAWA BARAT,3276,KOTA DEPOK,KEMATIAN BALITA,DIARE,1,JIWA,2018
1304,32,JAWA BARAT,3276,KOTA DEPOK,KEMATIAN BALITA,DIFTERI,0,JIWA,2018
1305,32,JAWA BARAT,3276,KOTA DEPOK,KEMATIAN BALITA,LAIN-LAIN,4,JIWA,2018
1306,32,JAWA BARAT,3276,KOTA DEPOK,KEMATIAN BALITA,MALARIA,0,JIWA,2018
1307,32,JAWA BARAT,3276,KOTA DEPOK,KEMATIAN BALITA,PNEUMONIA,0,JIWA,2018
1308,32,JAWA BARAT,3276,KOTA DEPOK,KEMATIAN IBU,GANGGUAN DARAH,6,JIWA,2018
1309,32,JAWA BARAT,3276,KOTA DEPOK,KEMATIAN IBU,GANGGUAN METABOLIK,1,JIWA,2018
1310,32,JAWA BARAT,3276,KOTA DEPOK,KEMATIAN IBU,HIPERTENSI,4,JIWA,2018
1311,32,JAWA BARAT,3276,KOTA DEPOK,KEMATIAN IBU,INFEKSI,0,JIWA,2018
1312,32,JAWA BARAT,3276,KOTA DEPOK,KEMATIAN IBU,LAIN-LAIN,4,JIWA,2018
1313,32,JAWA BARAT,3276,KOTA DEPOK,KEMATIAN IBU,PENDARAHAN,3,JIWA,2018
1314,32,JAWA BARAT,3276,KOTA DEPOK,KEMATIAN POST-NEO,DIARE,0,JIWA,2018
1315,32,JAWA BARAT,3276,KOTA DEPOK,KEMATIAN POST-NEO,KELAINAN SARAF,2,JIWA,2018
1316,32,JAWA BARAT,3276,KOTA DEPOK,KEMATIAN POST-NEO,LAIN-LAIN,12,JIWA,2018
1317,32,JAWA BARAT,3276,KOTA DEPOK,KEMATIAN POST-NEO,MALARIA,0,JIWA,2018
1318,32,JAWA BARAT,3276,KOTA DEPOK,KEMATIAN POST-NEO,PNEUMONIA,2,JIWA,2018
1319,32,JAWA BARAT,3276,KOTA DEPOK,KEMATIAN POST-NEO,SALURAN CERNA,1,JIWA,2018
1320,32,JAWA BARAT,3276,KOTA DEPOK,KEMATIAN POST-NEO,TETANUS,0,JIWA,2018
1321,32,JAWA BARAT,3276,KOTA DEPOK,LAHIR MATI,ASFIKSIA,9,JIWA,2018
1322,32,JAWA BARAT,3276,KOTA DEPOK,LAHIR MATI,BBLR,14,JIWA,2018
1323,32,JAWA BARAT,3276,KOTA DEPOK,LAHIR MATI,KELAINAN,12,JIWA,2018
1324,32,JAWA BARAT,3276,KOTA DEPOK,LAHIR MATI,LAIN-LAIN,12,JIWA,2018
1325,32,JAWA BARAT,3276,KOTA DEPOK,LAHIR MATI,SEPSIS,4,JIWA,2018
1326,32,JAWA BARAT,3276,KOTA DEPOK,LAHIR MATI,TETANUS,0,JIWA,2018
1327,32,JAWA BARAT,3277,KOTA CIMAHI,KEMATIAN BALITA,CAMPAK,0,JIWA,2018
1328,32,JAWA BARAT,3277,KOTA CIMAHI,KEMATIAN BALITA,DEMAM,0,JIWA,2018
1329,32,JAWA BARAT,3277,KOTA CIMAHI,KEMATIAN BALITA,DIARE,0,JIWA,2018
1330,32,JAWA BARAT,3277,KOTA CIMAHI,KEMATIAN BALITA,DIFTERI,0,JIWA,2018
1331,32,JAWA BARAT,3277,KOTA CIMAHI,KEMATIAN BALITA,LAIN-LAIN,2,JIWA,2018
1332,32,JAWA BARAT,3277,KOTA CIMAHI,KEMATIAN BALITA,MALARIA,0,JIWA,2018
1333,32,JAWA BARAT,3277,KOTA CIMAHI,KEMATIAN BALITA,PNEUMONIA,0,JIWA,2018
1334,32,JAWA BARAT,3277,KOTA CIMAHI,KEMATIAN IBU,GANGGUAN DARAH,3,JIWA,2018
1335,32,JAWA BARAT,3277,KOTA CIMAHI,KEMATIAN IBU,GANGGUAN METABOLIK,0,JIWA,2018
1336,32,JAWA BARAT,3277,KOTA CIMAHI,KEMATIAN IBU,HIPERTENSI,3,JIWA,2018
1337,32,JAWA BARAT,3277,KOTA CIMAHI,KEMATIAN IBU,INFEKSI,0,JIWA,2018
1338,32,JAWA BARAT,3277,KOTA CIMAHI,KEMATIAN IBU,LAIN-LAIN,3,JIWA,2018
1339,32,JAWA BARAT,3277,KOTA CIMAHI,KEMATIAN IBU,PENDARAHAN,2,JIWA,2018
1340,32,JAWA BARAT,3277,KOTA CIMAHI,KEMATIAN POST-NEO,DIARE,2,JIWA,2018
1341,32,JAWA BARAT,3277,KOTA CIMAHI,KEMATIAN POST-NEO,KELAINAN SARAF,0,JIWA,2018
1342,32,JAWA BARAT,3277,KOTA CIMAHI,KEMATIAN POST-NEO,LAIN-LAIN,10,JIWA,2018
1343,32,JAWA BARAT,3277,KOTA CIMAHI,KEMATIAN POST-NEO,MALARIA,0,JIWA,2018
1344,32,JAWA BARAT,3277,KOTA CIMAHI,KEMATIAN POST-NEO,PNEUMONIA,2,JIWA,2018
1345,32,JAWA BARAT,3277,KOTA CIMAHI,KEMATIAN POST-NEO,SALURAN CERNA,0,JIWA,2018
1346,32,JAWA BARAT,3277,KOTA CIMAHI,KEMATIAN POST-NEO,TETANUS,0,JIWA,2018
1347,32,JAWA BARAT,3277,KOTA CIMAHI,LAHIR MATI,ASFIKSIA,12,JIWA,2018
1348,32,JAWA BARAT,3277,KOTA CIMAHI,LAHIR MATI,BBLR,13,JIWA,2018
1349,32,JAWA BARAT,3277,KOTA CIMAHI,LAHIR MATI,KELAINAN,6,JIWA,2018
1350,32,JAWA BARAT,3277,KOTA CIMAHI,LAHIR MATI,LAIN-LAIN,4,JIWA,2018
1351,32,JAWA BARAT,3277,KOTA CIMAHI,LAHIR MATI,SEPSIS,1,JIWA,2018
1352,32,JAWA BARAT,3277,KOTA CIMAHI,LAHIR MATI,TETANUS,0,JIWA,2018
1353,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KEMATIAN BALITA,CAMPAK,0,JIWA,2018
1354,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KEMATIAN BALITA,DEMAM,0,JIWA,2018
1355,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KEMATIAN BALITA,DIARE,0,JIWA,2018
1356,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KEMATIAN BALITA,DIFTERI,0,JIWA,2018
1357,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KEMATIAN BALITA,LAIN-LAIN,8,JIWA,2018
1358,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KEMATIAN BALITA,MALARIA,0,JIWA,2018
1359,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KEMATIAN BALITA,PNEUMONIA,1,JIWA,2018
1360,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KEMATIAN IBU,GANGGUAN DARAH,3,JIWA,2018
1361,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KEMATIAN IBU,GANGGUAN METABOLIK,0,JIWA,2018
1362,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KEMATIAN IBU,HIPERTENSI,5,JIWA,2018
1363,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KEMATIAN IBU,INFEKSI,3,JIWA,2018
1364,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KEMATIAN IBU,LAIN-LAIN,6,JIWA,2018
1365,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KEMATIAN IBU,PENDARAHAN,1,JIWA,2018
1366,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KEMATIAN POST-NEO,DIARE,4,JIWA,2018
1367,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KEMATIAN POST-NEO,KELAINAN SARAF,0,JIWA,2018
1368,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KEMATIAN POST-NEO,LAIN-LAIN,14,JIWA,2018
1369,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KEMATIAN POST-NEO,MALARIA,0,JIWA,2018
1370,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KEMATIAN POST-NEO,PNEUMONIA,2,JIWA,2018
1371,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KEMATIAN POST-NEO,SALURAN CERNA,2,JIWA,2018
1372,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KEMATIAN POST-NEO,TETANUS,0,JIWA,2018
1373,32,JAWA BARAT,3278,KOTA TASIKMALAYA,LAHIR MATI,ASFIKSIA,12,JIWA,2018
1374,32,JAWA BARAT,3278,KOTA TASIKMALAYA,LAHIR MATI,BBLR,12,JIWA,2018
1375,32,JAWA BARAT,3278,KOTA TASIKMALAYA,LAHIR MATI,KELAINAN,14,JIWA,2018
1376,32,JAWA BARAT,3278,KOTA TASIKMALAYA,LAHIR MATI,LAIN-LAIN,19,JIWA,2018
1377,32,JAWA BARAT,3278,KOTA TASIKMALAYA,LAHIR MATI,SEPSIS,1,JIWA,2018
1378,32,JAWA BARAT,3278,KOTA TASIKMALAYA,LAHIR MATI,TETANUS,0,JIWA,2018
1379,32,JAWA BARAT,3279,KOTA BANJAR,KEMATIAN BALITA,CAMPAK,0,JIWA,2018
1380,32,JAWA BARAT,3279,KOTA BANJAR,KEMATIAN BALITA,DEMAM,1,JIWA,2018
1381,32,JAWA BARAT,3279,KOTA BANJAR,KEMATIAN BALITA,DIARE,0,JIWA,2018
1382,32,JAWA BARAT,3279,KOTA BANJAR,KEMATIAN BALITA,DIFTERI,0,JIWA,2018
1383,32,JAWA BARAT,3279,KOTA BANJAR,KEMATIAN BALITA,LAIN-LAIN,6,JIWA,2018
1384,32,JAWA BARAT,3279,KOTA BANJAR,KEMATIAN BALITA,MALARIA,0,JIWA,2018
1385,32,JAWA BARAT,3279,KOTA BANJAR,KEMATIAN BALITA,PNEUMONIA,1,JIWA,2018
1386,32,JAWA BARAT,3279,KOTA BANJAR,KEMATIAN IBU,GANGGUAN DARAH,0,JIWA,2018
1387,32,JAWA BARAT,3279,KOTA BANJAR,KEMATIAN IBU,GANGGUAN METABOLIK,0,JIWA,2018
1388,32,JAWA BARAT,3279,KOTA BANJAR,KEMATIAN IBU,HIPERTENSI,0,JIWA,2018
1389,32,JAWA BARAT,3279,KOTA BANJAR,KEMATIAN IBU,INFEKSI,0,JIWA,2018
1390,32,JAWA BARAT,3279,KOTA BANJAR,KEMATIAN IBU,LAIN-LAIN,4,JIWA,2018
1391,32,JAWA BARAT,3279,KOTA BANJAR,KEMATIAN IBU,PENDARAHAN,1,JIWA,2018
1392,32,JAWA BARAT,3279,KOTA BANJAR,KEMATIAN POST-NEO,DIARE,3,JIWA,2018
1393,32,JAWA BARAT,3279,KOTA BANJAR,KEMATIAN POST-NEO,KELAINAN SARAF,0,JIWA,2018
1394,32,JAWA BARAT,3279,KOTA BANJAR,KEMATIAN POST-NEO,LAIN-LAIN,13,JIWA,2018
1395,32,JAWA BARAT,3279,KOTA BANJAR,KEMATIAN POST-NEO,MALARIA,0,JIWA,2018
1396,32,JAWA BARAT,3279,KOTA BANJAR,KEMATIAN POST-NEO,PNEUMONIA,1,JIWA,2018
1397,32,JAWA BARAT,3279,KOTA BANJAR,KEMATIAN POST-NEO,SALURAN CERNA,0,JIWA,2018
1398,32,JAWA BARAT,3279,KOTA BANJAR,KEMATIAN POST-NEO,TETANUS,0,JIWA,2018
1399,32,JAWA BARAT,3279,KOTA BANJAR,LAHIR MATI,ASFIKSIA,4,JIWA,2018
1400,32,JAWA BARAT,3279,KOTA BANJAR,LAHIR MATI,BBLR,5,JIWA,2018
1401,32,JAWA BARAT,3279,KOTA BANJAR,LAHIR MATI,KELAINAN,3,JIWA,2018
